,time,open,high,low,close,volume
1140,2020-08-24 14:00:00,110.837603958,110.912940381,110.647047124,110.744541318,284879
1141,2020-08-24 15:00:00,110.709088884,110.842035512,110.589436919,110.709088884,312953
1142,2020-08-24 16:00:00,110.70465733,111.435863785,110.633752461,111.435863785,941849
1143,2020-08-24 17:00:00,111.391548242,111.391548242,111.22314918,111.22314918,116619
1144,2020-08-24 18:00:00,111.214286071,111.214286071,111.054750117,111.054750117,578
1145,2020-08-24 20:00:00,111.382685134,111.409274459,111.382685134,111.400411351,1702
1146,2020-08-25 07:00:00,111.958787189,111.958787189,111.941060972,111.941060972,537
1147,2020-08-25 08:00:00,111.71062015,112.419668834,111.675167716,112.215817337,9207
1148,2020-08-25 09:00:00,111.675167716,112.233543554,111.675167716,112.020828949,2747
1149,2020-08-25 10:00:00,111.896745429,112.401942617,111.453590002,112.295585314,554543
1150,2020-08-25 11:00:00,112.286722206,112.366490183,110.955040146,111.045887009,411375
1151,2020-08-25 12:00:00,111.019297683,111.134518094,110.390016976,110.514100496,318886
1152,2020-08-25 13:00:00,110.505237387,110.633841092,110.336838325,110.585005364,194255
1153,2020-08-25 14:00:00,110.585005364,110.682499558,110.452058736,110.500805833,282712
1154,2020-08-25 15:00:00,110.496374279,110.664773341,110.398880085,110.633752461,295073
1155,2020-08-25 16:00:00,110.629320907,110.850898621,110.452058736,110.469784953,557792
1156,2020-08-25 17:00:00,110.469784953,110.585005364,110.469784953,110.469784953,140407
1157,2020-08-25 18:00:00,110.372290759,110.372290759,110.372290759,110.372290759,213
1158,2020-08-25 20:00:00,110.469784953,110.655910233,110.469784953,110.48751117,931
1159,2020-08-26 06:00:00,110.868624838,110.868624838,110.868624838,110.868624838,240
1160,2020-08-26 07:00:00,110.257070348,110.265933456,110.257070348,110.265933456,429
1161,2020-08-26 08:00:00,110.265933456,110.434332519,110.230481022,110.434332519,611
1162,2020-08-26 09:00:00,110.257070348,110.434332519,110.115260611,110.372290759,3508
1163,2020-08-26 10:00:00,110.372202128,110.895214163,109.929135332,110.214527427,450120
1164,2020-08-26 11:00:00,110.226049468,110.61159469,109.87595668,110.035492634,384913
1165,2020-08-26 12:00:00,110.035492634,110.221617914,109.858230463,110.008903309,362311
1166,2020-08-26 13:00:00,110.008903309,110.195028588,109.902546006,110.031149711,288750
1167,2020-08-26 14:00:00,110.035492634,110.106397503,109.924526515,109.955724657,283981
1168,2020-08-26 15:00:00,109.929135332,110.345701433,109.862662017,109.964587766,410399
1169,2020-08-26 16:00:00,109.920272223,110.327975216,109.902546006,110.053218851,689769
1170,2020-08-26 17:00:00,110.053218851,110.079808177,110.053218851,110.079808177,109639
1171,2020-08-26 18:00:00,110.168439262,110.168439262,109.946861549,109.946861549,322
1172,2020-08-26 20:00:00,110.124035089,110.124035089,110.124035089,110.124035089,104
1173,2020-08-27 09:00:00,109.991177091,110.008903309,109.991177091,110.008903309,1215
1174,2020-08-27 10:00:00,110.159576154,110.67363645,109.946861549,110.620457798,405996
1175,2020-08-27 11:00:00,110.61159469,110.864193284,110.106397503,110.585005364,453840
1176,2020-08-27 12:00:00,110.567279147,110.620457798,109.884819789,110.327975216,367467
1177,2020-08-27 13:00:00,110.319112108,110.345701433,109.93799844,110.143533927,363205
1178,2020-08-27 14:00:00,110.132986828,110.567279147,110.079808177,110.248207239,400294
1179,2020-08-27 15:00:00,110.239344131,110.54955293,110.203891697,110.416606302,656398
1180,2020-08-27 16:00:00,110.452058736,110.877487946,110.452058736,110.505237387,638301
1181,2020-08-27 17:00:00,110.478648062,110.496374279,110.478648062,110.496374279,23229
1182,2020-08-27 19:00:00,110.522963604,110.61159469,110.522963604,110.567279147,313
1183,2020-08-27 20:00:00,110.567279147,110.576142256,110.567279147,110.576142256,561
1184,2020-08-28 08:00:00,110.966119032,110.966119032,110.966119032,110.966119032,230
1185,2020-08-28 09:00:00,110.478648062,110.638184016,110.478648062,110.638184016,9736
1186,2020-08-28 10:00:00,110.753404427,110.779993752,110.09638219,110.585005364,417935
1187,2020-08-28 11:00:00,110.576142256,110.655910233,110.141938568,110.301385891,326190
1188,2020-08-28 12:00:00,110.332406771,110.451792843,110.132986828,110.310248999,374079
1189,2020-08-28 13:00:00,110.301385891,110.806583078,110.257070348,110.779993752,276011
1190,2020-08-28 14:00:00,110.773435052,110.917371935,110.61159469,110.711747816,262074
1191,2020-08-28 15:00:00,110.709088884,110.824309295,110.589436919,110.771130644,272332
1192,2020-08-28 16:00:00,110.788856861,111.054750117,110.753404427,110.850898621,675052
1193,2020-08-28 17:00:00,110.850898621,111.09906566,110.850898621,111.054750117,134051
1194,2020-08-31 08:00:00,111.054750117,111.054750117,110.744541318,110.744541318,1837
1195,2020-08-31 09:00:00,111.054750117,111.054750117,110.788856861,110.788856861,7945
1196,2020-08-31 10:00:00,110.788856861,111.010434575,109.911409115,110.079808177,485185
1197,2020-08-31 11:00:00,110.079808177,110.212754805,109.468253687,109.955724657,655684
1198,2020-08-31 12:00:00,109.93799844,110.088671285,109.432801253,109.627789641,475003
1199,2020-08-31 13:00:00,109.627789641,109.707557618,109.042824477,109.335307059,400245
1200,2020-08-31 14:00:00,109.330875505,109.370759493,109.069413802,109.149181779,324290
1201,2020-08-31 15:00:00,109.158044888,109.406211927,109.087140019,109.273265299,412650
1202,2020-08-31 16:00:00,109.255539082,109.707557618,109.175771105,109.193497322,975669
1203,2020-08-31 17:00:00,109.211223539,109.521432338,109.122592454,109.193497322,285746
1204,2020-08-31 18:00:00,109.282128408,109.282128408,109.282128408,109.282128408,1061
1205,2020-08-31 19:00:00,109.237812865,109.237812865,109.104866237,109.104866237,453
1206,2020-08-31 20:00:00,109.042824477,109.282128408,109.042824477,109.282128408,2061
1207,2020-09-01 08:00:00,109.317580842,109.51256923,109.299854625,109.299854625,1627
1208,2020-09-01 09:00:00,109.282039776,109.539158555,109.273265299,109.539158555,1631
1209,2020-09-01 10:00:00,109.291877827,109.45052747,108.262870924,109.26440219,643398
1210,2020-09-01 11:00:00,109.308717733,109.698694509,109.042824477,109.432801253,484350
1211,2020-09-01 12:00:00,109.428369699,109.858230463,109.335218428,109.689831401,373347
1212,2020-09-01 13:00:00,109.698694509,109.849367355,109.096003128,109.273265299,267732
1213,2020-09-01 14:00:00,109.26440219,109.273265299,108.945330283,108.971919608,268007
1214,2020-09-01 15:00:00,108.979541882,109.273265299,108.874425414,109.237812865,264027
1215,2020-09-01 16:00:00,109.255539082,109.415075036,109.096003128,109.370759493,529155
1216,2020-09-01 17:00:00,109.370759493,109.459390579,109.370759493,109.415075036,139862
1217,2020-09-01 20:00:00,109.627789641,109.627789641,109.627789641,109.627789641,104
1218,2020-09-02 08:00:00,109.902546006,109.902546006,109.87595668,109.87595668,334
1219,2020-09-02 09:00:00,109.415075036,109.893594266,108.978832833,108.978832833,17875
1220,2020-09-02 10:00:00,109.406211927,111.833728728,109.406211927,111.719483258,876912
1221,2020-09-02 11:00:00,111.728346367,113.066675758,111.391548242,112.574773233,1518504
1222,2020-09-02 12:00:00,112.570341679,112.986907781,112.153864208,112.853961153,884475
1223,2020-09-02 13:00:00,112.849529598,113.040086432,112.626976943,112.701515686,475582
1224,2020-09-02 14:00:00,112.694425199,113.252801037,112.650109656,113.076691071,563986
1225,2020-09-02 15:00:00,113.079970421,113.376884557,112.924866021,113.35915834,518789
1226,2020-09-02 16:00:00,113.376884557,114.068207024,113.23507482,113.607325379,1291889
1227,2020-09-02 17:00:00,113.607325379,113.616188488,113.075538866,113.075538866,225823
1228,2020-09-02 18:00:00,113.492104968,113.492104968,113.447789426,113.447789426,1211
1229,2020-09-02 19:00:00,113.563009837,113.563009837,113.563009837,113.563009837,209
1230,2020-09-02 20:00:00,113.492104968,113.713682682,113.492104968,113.713682682,523
1231,2020-09-03 06:00:00,113.447789426,113.447789426,113.447789426,113.447789426,104
1232,2020-09-03 08:00:00,113.270527255,113.509831185,113.075538866,113.430063208,6542
1233,2020-09-03 09:00:00,113.013497107,113.447789426,112.978044672,113.226211712,2952
1234,2020-09-03 10:00:00,113.217348603,115.176095593,112.93372913,114.927928553,805519
1235,2020-09-03 11:00:00,114.927928553,114.927928553,112.370921737,112.676698982,828839
1236,2020-09-03 12:00:00,112.68556209,112.703288307,110.815623449,111.347232699,801390
1237,2020-09-03 13:00:00,111.356095808,111.923334755,110.797719969,110.815446186,422189
1238,2020-09-03 14:00:00,110.815446186,111.134518094,110.195028588,110.416606302,499348
1239,2020-09-03 15:00:00,110.407743193,110.744541318,109.893682897,109.929135332,452817
1240,2020-09-03 16:00:00,109.929135332,110.558416039,109.592337207,110.310248999,1244583
1241,2020-09-03 17:00:00,110.301385891,110.345701433,110.301385891,110.345701433,227012
1242,2020-09-03 18:00:00,110.301385891,110.301385891,110.301385891,110.301385891,1980
1243,2020-09-03 19:00:00,110.345701433,110.345701433,110.301385891,110.345701433,1349
1244,2020-09-03 20:00:00,109.911409115,109.911409115,109.193497322,109.237812865,2825
1245,2020-09-04 05:00:00,109.893682897,110.257070348,109.893682897,110.257070348,822
1246,2020-09-04 06:00:00,110.921803489,111.338369591,110.921803489,111.338369591,619
1247,2020-09-04 07:00:00,111.329506482,111.329506482,111.329506482,111.329506482,209
1248,2020-09-04 08:00:00,111.28519094,111.28519094,110.310248999,110.788856861,4726
1249,2020-09-04 09:00:00,111.082048492,111.143381203,110.187406315,110.709088884,6555
1250,2020-09-04 10:00:00,111.001571466,111.16110742,109.81391492,110.726815101,570013
1251,2020-09-04 11:00:00,110.67363645,111.09906566,108.426838433,108.706026352,987652
1252,2020-09-04 12:00:00,108.71488946,108.812383654,107.456328046,107.961525234,1334136
1253,2020-09-04 13:00:00,107.952662125,108.865562306,107.686768869,108.422406878,683374
1254,2020-09-04 14:00:00,108.395817553,108.555353507,108.032430102,108.386954444,395149
1255,2020-09-04 15:00:00,108.35150201,109.38848571,108.19143427,109.370759493,508779
1256,2020-09-04 16:00:00,109.38848571,109.397348819,108.35150201,108.417975324,1071070
1257,2020-09-04 17:00:00,108.404680661,108.431269987,108.183102947,108.395817553,142569
1258,2020-09-04 18:00:00,108.236281599,108.236281599,108.236281599,108.236281599,190
1259,2020-09-04 19:00:00,108.41354377,108.519901072,108.41354377,108.484448638,1129
1260,2020-09-04 20:00:00,108.484448638,108.484448638,108.41354377,108.41354377,981
1261,2020-09-08 05:00:00,109.078276911,109.078276911,108.35150201,108.35150201,2740
1262,2020-09-08 06:00:00,108.218555382,108.378091336,108.218555382,108.218555382,1262
1263,2020-09-08 07:00:00,108.564216615,108.812383654,108.16537673,108.617395266,1997
1264,2020-09-08 08:00:00,108.129924296,108.271734033,107.686768869,107.828578606,5044
1265,2020-09-08 09:00:00,108.174239839,108.174239839,107.67790576,108.081886248,10636
1266,2020-09-08 10:00:00,107.86403104,108.90101474,107.084077487,107.509506698,914867
1267,2020-09-08 11:00:00,107.487348926,107.996977668,106.986583293,107.234750333,722927
1268,2020-09-08 12:00:00,107.234750333,108.22741849,107.039761945,107.952662125,578043
1269,2020-09-08 13:00:00,107.939367462,108.41354377,107.793126171,108.152082068,371295
1270,2020-09-08 14:00:00,108.191966056,108.515469518,108.059019428,108.41354377,386863
1271,2020-09-08 15:00:00,108.422406878,108.617395266,107.349970744,107.766536846,441598
1272,2020-09-08 16:00:00,107.757673737,108.342638901,107.279065876,107.482917372,1027432
1273,2020-09-08 17:00:00,107.429738721,107.686768869,107.429738721,107.624727109,193306
1274,2020-09-08 18:00:00,107.642453326,107.86403104,107.553822241,107.553822241,1597
1275,2020-09-08 19:00:00,107.119529922,107.119529922,106.871362882,106.871362882,899
1276,2020-09-09 06:00:00,108.085608753,108.085608753,108.085608753,108.085608753,228
1277,2020-09-09 07:00:00,108.369228227,108.83897298,108.307186467,108.307186467,814
1278,2020-09-09 08:00:00,108.041293211,108.041293211,108.041293211,108.041293211,206
1279,2020-09-09 09:00:00,108.114059332,108.35150201,107.979251451,108.307186467,1564
1280,2020-09-09 10:00:00,108.484448638,108.484448638,107.500643589,108.209692273,595692
1281,2020-09-09 11:00:00,108.218555382,108.404680661,107.704495086,108.067882536,521491
1282,2020-09-09 12:00:00,108.129924296,108.883288523,108.094471862,108.635121483,429092
1283,2020-09-09 13:00:00,108.626258375,109.002054177,108.608532158,108.856699197,255848
1284,2020-09-09 14:00:00,108.856699197,109.415075036,108.821246763,109.220086648,362680
1285,2020-09-09 15:00:00,109.224518202,109.485979904,109.064982248,109.432801253,331920
1286,2020-09-09 16:00:00,109.423938144,109.63665275,108.271734033,108.360365118,896551
1287,2020-09-09 17:00:00,108.360365118,108.564216615,108.360365118,108.519901072,121499
1288,2020-09-09 20:00:00,108.750341895,108.750341895,108.750341895,108.750341895,274
1289,2020-09-10 08:00:00,108.573079724,108.573079724,108.129924296,108.307186467,1475
1290,2020-09-10 09:00:00,108.15633636,108.750341895,108.155715942,108.750341895,8516
1291,2020-09-10 10:00:00,108.661710809,109.527104728,108.395817553,108.823019385,749468
1292,2020-09-10 11:00:00,108.874425414,109.096003128,107.988114559,108.023566994,525743
1293,2020-09-10 12:00:00,108.050156319,108.573079724,107.899483474,108.080379519,353588
1294,2020-09-10 13:00:00,108.103334971,108.333775793,107.686768869,107.9260728,362920
1295,2020-09-10 14:00:00,107.957093679,108.245144707,107.766536846,107.775399954,330007
1296,2020-09-10 15:00:00,107.757673737,108.067882536,106.995446402,107.279065876,502162
1297,2020-09-10 16:00:00,107.274634321,107.341107635,106.570017192,106.880225991,940503
1298,2020-09-10 17:00:00,106.853636665,107.25247655,106.694100711,107.225887224,77253
1299,2020-09-10 18:00:00,106.853636665,107.154982356,106.853636665,107.022035728,2183
1300,2020-09-11 08:00:00,107.952662125,108.041293211,107.775399954,107.775399954,2711
1301,2020-09-11 09:00:00,107.908346582,107.908346582,107.349970744,107.686768869,2694
1302,2020-09-11 10:00:00,107.775399954,108.032430102,107.084077487,107.19043479,445668
1303,2020-09-11 11:00:00,107.181571681,108.723752569,107.110666813,108.422406878,854029
1304,2020-09-11 12:00:00,108.422406878,108.750341895,107.793126171,107.943799017,421750
1305,2020-09-11 13:00:00,107.917209691,108.156513622,107.37656007,107.395261229,278892
1306,2020-09-11 14:00:00,107.403149395,107.562685349,107.013172619,107.110666813,377694
1307,2020-09-11 15:00:00,107.146119247,107.536096023,107.00430951,107.349970744,324536
1308,2020-09-11 16:00:00,107.31451831,108.059019428,107.19043479,107.651316435,681837
1309,2020-09-11 17:00:00,107.651316435,107.846304823,107.642453326,107.846304823,80031
1310,2020-09-11 18:00:00,107.491780481,107.624727109,107.491780481,107.624727109,1434
1311,2020-09-11 20:00:00,107.465191155,107.509506698,107.465191155,107.509506698,647
1312,2020-09-14 05:00:00,108.723752569,108.723752569,108.723752569,108.723752569,1255
1313,2020-09-14 06:00:00,108.706026352,108.706026352,108.670573918,108.670573918,648
1314,2020-09-14 07:00:00,108.573079724,108.573079724,108.573079724,108.573079724,104
1315,2020-09-14 08:00:00,108.307186467,108.324912684,108.307186467,108.324912684,219
1316,2020-09-14 09:00:00,108.484448638,108.573079724,108.484448638,108.573079724,1675
1317,2020-09-14 10:00:00,108.448996204,109.016235151,108.041293211,108.821246763,476620
1318,2020-09-14 11:00:00,108.83897298,109.353033276,108.812383654,108.954193391,533808
1319,2020-09-14 12:00:00,108.971919608,109.007372043,108.498540981,108.652847701,547837
1320,2020-09-14 13:00:00,108.635121483,108.803520546,108.590805941,108.670573918,258266
1321,2020-09-14 14:00:00,108.692731689,108.763193402,108.307186467,108.431269987,260395
1322,2020-09-14 15:00:00,108.404680661,108.599669049,108.191966056,108.466722421,312312
1323,2020-09-14 16:00:00,108.440133095,108.617395266,107.917209691,108.191966056,680961
1324,2020-09-14 17:00:00,108.209692273,108.209692273,107.9260728,108.014703885,190395
1325,2020-09-14 18:00:00,107.872894148,107.872894148,107.872894148,107.872894148,146
1326,2020-09-15 08:00:00,108.528764181,108.785794329,108.528764181,108.785794329,573
1327,2020-09-15 09:00:00,108.794657437,108.9630565,108.794657437,108.9630565,436
1328,2020-09-15 10:00:00,108.927604066,109.370759493,108.564216615,108.750341895,328441
1329,2020-09-15 11:00:00,108.728184123,109.255539082,108.661710809,108.861130751,417571
1330,2020-09-15 12:00:00,108.856699197,109.011803597,108.422406878,108.457859313,304309
1331,2020-09-15 13:00:00,108.448996204,108.635121483,108.422406878,108.590805941,184564
1332,2020-09-15 14:00:00,108.590274154,108.741478786,108.448996204,108.466722421,185804
1333,2020-09-15 15:00:00,108.466722421,108.812383654,108.35150201,108.803520546,343983
1334,2020-09-15 16:00:00,108.803520546,108.8079521,108.342638901,108.502174855,710810
1335,2020-09-15 17:00:00,108.519901072,108.519901072,108.519901072,108.519901072,63367
1336,2020-09-15 18:00:00,108.741478786,108.741478786,108.741478786,108.741478786,105
1337,2020-09-15 19:00:00,108.573079724,108.617395266,108.573079724,108.617395266,495
1338,2020-09-15 20:00:00,108.537627289,108.537627289,108.484448638,108.484448638,732
1339,2020-09-16 05:00:00,108.856699197,108.945330283,108.856699197,108.945330283,1150
1340,2020-09-16 06:00:00,109.193497322,109.193497322,109.193497322,109.193497322,759
1341,2020-09-16 07:00:00,109.220086648,109.220086648,109.220086648,109.220086648,162
1342,2020-09-16 08:00:00,109.193497322,109.459390579,109.193497322,109.415075036,2633
1343,2020-09-16 09:00:00,109.193497322,109.459390579,108.83897298,109.087140019,10690
1344,2020-09-16 10:00:00,109.104866237,109.45052747,108.697163243,109.379622602,434049
1345,2020-09-16 11:00:00,109.379622602,110.336838325,109.379622602,110.336838325,411320
1346,2020-09-16 12:00:00,110.292522782,110.8990253,110.283748305,110.553984484,380693
1347,2020-09-16 13:00:00,110.558416039,110.806583078,110.381153868,110.762267535,338818
1348,2020-09-16 14:00:00,110.762267535,110.788856861,110.434332519,110.585005364,259720
1349,2020-09-16 15:00:00,110.558416039,111.515631762,110.469784953,111.072476334,423294
1350,2020-09-16 16:00:00,111.010434575,111.194344077,109.93799844,110.097534394,801253
1351,2020-09-16 17:00:00,110.097534394,110.345701433,109.920272223,109.929135332,251969
1352,2020-09-16 18:00:00,110.522963604,110.522963604,110.345701433,110.345701433,470
1353,2020-09-16 19:00:00,110.345701433,110.345701433,110.345701433,110.345701433,526
1354,2020-09-16 20:00:00,110.168439262,110.168439262,110.168439262,110.168439262,126
1355,2020-09-17 08:00:00,109.122592454,109.26440219,109.122592454,109.26440219,359
1356,2020-09-17 09:00:00,109.078276911,109.308717733,108.661710809,108.661710809,2000
1357,2020-09-17 10:00:00,108.750341895,109.867093572,108.103334971,109.63665275,543241
1358,2020-09-17 11:00:00,109.689831401,111.102788166,109.592337207,110.788856861,451574
1359,2020-09-17 12:00:00,110.842035512,111.276327831,110.567279147,110.753404427,381955
1360,2020-09-17 13:00:00,110.700225775,110.779993752,110.053218851,110.490613258,257089
1361,2020-09-17 14:00:00,110.469784953,110.496374279,110.026629526,110.310248999,213400
1362,2020-09-17 15:00:00,110.336838325,110.596261512,109.920272223,110.177302371,248325
1363,2020-09-17 16:00:00,110.172870817,110.762267535,109.860180347,110.717951992,558496
1364,2020-09-17 17:00:00,110.717951992,111.054750117,110.097534394,110.824309295,178423
1365,2020-09-17 18:00:00,110.957255923,110.957255923,110.957255923,110.957255923,261
1366,2020-09-17 19:00:00,110.744541318,110.744541318,110.744541318,110.744541318,825
1367,2020-09-18 09:00:00,110.567279147,111.240875397,110.567279147,110.966119032,3458
1368,2020-09-18 10:00:00,110.966119032,111.090202552,109.902546006,110.039924188,2040562
1369,2020-09-18 11:00:00,110.06208196,110.42546941,109.902546006,110.044355743,306349
1370,2020-09-18 12:00:00,110.053218851,110.505237387,109.849367355,110.279228119,351386
1371,2020-09-18 13:00:00,110.257070348,110.395512103,109.867093572,109.929135332,292916
1372,2020-09-18 14:00:00,109.93799844,109.982313983,109.087140019,109.317580842,361547
1373,2020-09-18 15:00:00,109.299854625,109.485979904,108.830109872,109.051687585,438736
1374,2020-09-18 16:00:00,109.069413802,109.499274567,108.706026352,108.812383654,837785
1375,2020-09-18 17:00:00,108.803520546,109.548021664,108.741478786,108.812383654,274164
1376,2020-09-18 18:00:00,108.821246763,108.821246763,108.803520546,108.803520546,6417
1377,2020-09-18 19:00:00,108.927604066,108.927604066,108.927604066,108.927604066,970
1378,2020-09-18 20:00:00,108.927604066,108.927604066,108.927604066,108.927604066,219
1379,2020-09-21 05:00:00,108.71488946,108.71488946,107.429738721,107.429738721,2534
1380,2020-09-21 06:00:00,107.420875612,107.420875612,107.37656007,107.37656007,2060
1381,2020-09-21 07:00:00,107.420875612,107.420875612,107.420875612,107.420875612,224
1382,2020-09-21 08:00:00,107.420875612,107.819715497,107.367696961,107.686768869,9517
1383,2020-09-21 09:00:00,107.332244527,108.121061188,106.933404642,106.975593039,14973
1384,2020-09-21 10:00:00,107.31451831,107.332244527,105.550759708,106.171177307,1066457
1385,2020-09-21 11:00:00,106.171177307,106.242082175,105.189765297,105.346908212,826440
1386,2020-09-21 12:00:00,105.338045103,106.117998656,105.196235367,105.986824649,661181
1387,2020-09-21 13:00:00,106.002778244,106.268671501,105.470991732,105.602431631,412445
1388,2020-09-21 14:00:00,105.648253903,106.142460835,105.400086863,105.719158771,417614
1389,2020-09-21 15:00:00,105.701432554,105.728021879,105.098741172,105.320318886,485801
1390,2020-09-21 16:00:00,105.320318886,106.587743409,105.311455778,106.5788803,937640
1391,2020-09-21 17:00:00,106.5788803,106.623195843,106.117998656,106.605469626,118484
1392,2020-09-21 18:00:00,106.188903524,106.5788803,106.188903524,106.5788803,1987
1393,2020-09-21 19:00:00,106.738416254,106.738416254,106.738416254,106.738416254,889
1394,2020-09-21 20:00:00,106.738416254,106.871362882,106.738416254,106.871362882,460
1395,2020-09-22 08:00:00,106.632058951,106.818184231,106.632058951,106.711826928,2103
1396,2020-09-22 09:00:00,106.632058951,106.871362882,106.587743409,106.844773557,2669
1397,2020-09-22 10:00:00,106.94217912,107.376028283,106.268671501,106.711826928,464476
1398,2020-09-22 11:00:00,106.694100711,107.642453326,106.188903524,106.188903524,405497
1399,2020-09-22 12:00:00,106.188903524,106.525701649,106.064820004,106.206629741,288429
1400,2020-09-22 13:00:00,106.202198187,106.428207455,105.940736485,105.993915136,215233
1401,2020-09-22 14:00:00,106.011641353,106.646948974,105.976188919,106.463659889,244992
1402,2020-09-22 15:00:00,106.472522998,106.807548501,106.463659889,106.685237603,346211
1403,2020-09-22 16:00:00,106.685237603,107.075125748,106.614332734,106.818184231,529494
1404,2020-09-22 17:00:00,106.809321122,106.809321122,106.711826928,106.809321122,64908
1405,2020-09-22 18:00:00,106.667511386,106.667511386,106.667511386,106.667511386,209
1406,2020-09-22 20:00:00,106.623195843,106.623195843,106.623195843,106.623195843,1162
1407,2020-09-23 08:00:00,107.465191155,107.465191155,107.022035728,107.022035728,2308
1408,2020-09-23 09:00:00,107.06635127,107.225887224,107.022035728,107.225887224,2444
1409,2020-09-23 10:00:00,107.06635127,107.766536846,106.809321122,106.835910448,340923
1410,2020-09-23 11:00:00,106.809321122,107.15941391,106.521270095,106.649785169,266455
1411,2020-09-23 12:00:00,106.614332734,106.889089099,106.242082175,106.335144815,293955
1412,2020-09-23 13:00:00,106.295260827,106.871362882,106.233219067,106.711826928,295329
1413,2020-09-23 14:00:00,106.70296382,106.729553145,106.171177307,106.259808392,270271
1414,2020-09-23 15:00:00,106.242082175,106.312987044,105.249414018,105.276003343,470323
1415,2020-09-23 16:00:00,105.276003343,105.470991732,104.965794544,105.320318886,1164361
1416,2020-09-23 17:00:00,105.320318886,105.515307274,105.320318886,105.515307274,131444
1417,2020-09-23 18:00:00,105.470991732,105.470991732,105.470991732,105.470991732,376
1418,2020-09-23 19:00:00,105.515307274,105.515307274,105.249414018,105.249414018,1657
1419,2020-09-23 20:00:00,105.293729561,105.293729561,105.036699413,105.036699413,649
1420,2020-09-24 06:00:00,105.205098475,105.205098475,105.205098475,105.205098475,1015
1421,2020-09-24 08:00:00,105.958462702,105.958462702,105.958462702,105.958462702,1260
1422,2020-09-24 09:00:00,105.11646739,105.249414018,104.691038179,105.027836304,4631
1423,2020-09-24 10:00:00,105.027836304,105.027836304,103.237488377,103.950968615,704201
1424,2020-09-24 11:00:00,103.95540017,105.010110087,103.942105507,104.56695466,530092
1425,2020-09-24 12:00:00,104.575817768,105.027836304,104.044031255,104.894889676,407908
1426,2020-09-24 13:00:00,104.912615893,105.44883396,104.903841415,105.249414018,381075
1427,2020-09-24 14:00:00,105.240550909,105.927441822,105.240550909,105.533033491,313416
1428,2020-09-24 15:00:00,105.550759708,105.60393836,104.41185026,104.451734248,362103
1429,2020-09-24 16:00:00,104.460597357,104.921479002,104.20365584,104.664448854,664622
1430,2020-09-24 17:00:00,104.664448854,105.05442563,104.664448854,104.930164848,75913
1431,2020-09-24 18:00:00,104.664448854,104.939205219,104.664448854,104.939205219,1840
1432,2020-09-24 19:00:00,105.258277126,105.258277126,105.258277126,105.258277126,105
1433,2020-09-25 08:00:00,104.371966271,104.389692489,104.052894364,104.106073015,1515
1434,2020-09-25 09:00:00,104.371966271,105.045562521,104.354240054,105.045562521,21628
1435,2020-09-25 10:00:00,105.249414018,105.249414018,103.70723313,103.999715712,448296
1436,2020-09-25 11:00:00,103.981989495,104.761943048,103.64519137,104.465028911,326653
1437,2020-09-25 12:00:00,104.522284592,104.62908505,103.89335841,103.911084627,262026
1438,2020-09-25 13:00:00,103.928810844,104.5049129,103.911084627,104.487186683,260309
1439,2020-09-25 14:00:00,104.513776008,105.018973196,104.434008031,104.948068327,284022
1440,2020-09-25 15:00:00,104.921479002,105.293729561,104.788532373,105.276003343,266506
1441,2020-09-25 16:00:00,105.276003343,105.834379182,105.276003343,105.462128623,729323
1442,2020-09-25 17:00:00,105.426676189,105.807789856,105.41612909,105.426676189,44822
1443,2020-09-25 20:00:00,105.293729561,105.293729561,105.160782932,105.160782932,768
1444,2020-09-28 08:00:00,106.135724873,106.782731797,106.135724873,106.445933672,3926
1445,2020-09-28 09:00:00,106.144587981,106.717587949,106.144587981,106.596606517,3209
1446,2020-09-28 10:00:00,106.623107212,107.611432446,106.428207455,107.181571681,516643
1447,2020-09-28 11:00:00,107.181571681,108.010272331,106.951130859,107.482917372,510464
1448,2020-09-28 12:00:00,107.500643589,107.988114559,107.403149395,107.881757257,254871
1449,2020-09-28 13:00:00,107.872894148,108.236281599,107.819715497,108.16537673,259582
1450,2020-09-28 14:00:00,108.174239839,108.285028696,107.969236138,108.220416634,219097
1451,2020-09-28 15:00:00,108.218555382,108.422406878,107.974819897,108.360365118,319104
1452,2020-09-28 16:00:00,108.355933564,108.360365118,107.615864,107.890620365,716248
1453,2020-09-28 17:00:00,107.890620365,107.890620365,107.879807373,107.879807373,248444
1454,2020-09-29 09:00:00,107.952573494,107.952573494,107.775399954,107.828578606,549
1455,2020-09-29 10:00:00,107.775399954,108.245144707,107.199297899,107.722221303,287934
1456,2020-09-29 11:00:00,107.748810629,108.294600853,107.022035728,107.039761945,279904
1457,2020-09-29 12:00:00,107.044193499,107.279065876,106.543427866,106.561154083,372354
1458,2020-09-29 13:00:00,106.570017192,107.075214379,106.543427866,107.017604173,195132
1459,2020-09-29 14:00:00,107.00430951,107.580411566,106.808434812,107.474054264,171488
1460,2020-09-29 15:00:00,107.491780481,107.607000892,107.262757756,107.394286287,197931
1461,2020-09-29 16:00:00,107.412012504,107.713358194,107.163845464,107.19043479,391117
1462,2020-09-29 17:00:00,107.19043479,107.624727109,107.19043479,107.19043479,107302
1463,2020-09-29 20:00:00,107.19043479,107.19043479,107.19043479,107.19043479,24965
1464,2020-09-30 09:00:00,106.968857076,106.968857076,106.800458014,106.800458014,642
1465,2020-09-30 10:00:00,107.243613441,108.511037964,107.243613441,108.121061188,340601
